method name, index construction time (s), index size (MB),,,,,,,
BFS,1.06,81.68,,,,,,,
LandmarkedIndex23(oE)-k=2185-b=20,5_887.34,33_930.80,,,,,,,
,,,,,,,,,
,,,,,,,,,
BFS_queryset-0,BFS_queryset-1,BFS_queryset-2,LandmarkedIndex23(oE)-k=2185-b=20_queryset-0,LandmarkedIndex23(oE)-k=2185-b=20_queryset-1,LandmarkedIndex23(oE)-k=2185-b=20_queryset-2,,,,
0.090537707,0.0153836409,0.1048340003,3.925959E-005,3.830591E-005,1.295407E-005,,2306.1297127657,401.5996727398,8092.7461608591
0.0898957253,0.0102837086,0.1020917098,2.264976E-005,3.067652E-005,1.303354E-005,,3968.9482471338,335.2306118817,7832.9993056376
0.0915943782,0.0040353139,0.1056725979,0.000017643,0.0020356973,1.303354E-005,,5191.5509775282,1.9822760093,8107.7433974193
0.0911169847,0.0028163592,0.1021366914,0.000026385,0.0001099904,1.37488E-005,,3453.3656906316,25.6054931324,7428.7713407716
0.0915949345,0.0181116263,0.1020323435,1.700719E-005,0.0176013311,1.303354E-005,,5385.6595040098,1.0289918545,7828.4444241549
0.0916323662,0.0174096425,0.1014560064,1.692771E-005,0.0170213381,1.295407E-005,,5413.157844741,1.0228128004,7831.9791663933
0.0916290283,0.003417333,0.1057078838,1.700719E-005,0.0020430088,1.295407E-005,,5387.6641773274,1.6726961529,8160.2063158529
0.0911026796,0.0034280618,0.1019860903,2.527236E-005,1.366933E-005,1.303354E-005,,3604.8346719499,250.7849177685,7824.8956415525
0.0910916328,0.0032406648,0.036844333,2.463658E-005,2.630551E-005,0.0371259848,,3697.4138796862,123.1933841997,0.9924136205
0.0915286541,0.0179852645,0.1052506765,1.732508E-005,0.0167609851,1.303354E-005,,5283.0148022405,1.0730434045,8075.3714240337
0.091097037,0.0151030223,0.0312500795,2.463658E-005,0.0128499667,0.0319707394,,3697.6332344019,1.1753355185,0.9774587668
0.0909653505,0.0981216431,0.0303483804,2.733866E-005,2.360343E-005,0.0306863785,,3327.3521986813,4157.0925522265,0.9889854037
0.0861066182,0.0997000535,0.1029783885,3.695487E-005,1.835823E-005,0.000013113,,2330.0479271068,5430.8096984295,7853.1405015778
0.0906736851,0.0987997055,0.1026523113,1.398722E-005,3.902117E-005,1.28746E-005,,6482.6094870889,2531.951386901,7973.2427663772
0.0913786888,0.0947464307,0.1021263599,1.398722E-005,1.390775E-005,1.295407E-005,,6533.0129082119,6812.4916474628,7883.7276570221
0.0907863776,0.0943419933,0.1028907299,1.93119E-005,0.000022014,1.295407E-005,,4701.0588072639,4285.5491524023,7942.733820336
0.0855614344,0.016045332,0.1022270521,1.796086E-005,0.014059941,1.303354E-005,,4763.77157998,1.1412090552,7843.383459137
0.0859742959,0.0143822829,0.1024680932,1.835823E-005,0.0133999983,1.295407E-005,,4683.1473366441,1.0733048262,7910.1080378599
0.0904989243,0.0128403505,0.1062799295,1.994768E-005,0.0097610156,1.303354E-005,,4536.8145192825,1.3154727977,8154.3409902452
0.091663599,0.0125900904,0.1052472591,1.804033E-005,0.0109636784,1.303354E-005,,5081.0378197073,1.1483454757,8075.1092289585
0.0902247429,0.0129724344,0.103351752,1.835823E-005,0.0090513229,1.303354E-005,,4914.6754823314,1.4332086547,7929.6762015538
0.0919676622,0.0078473886,0.1026419799,1.724561E-005,0.0055019855,1.295407E-005,,5332.8158395093,1.4262830251,7923.5313573263
0.0910020669,0.0991266569,0.1024044355,2.058347E-005,1.335144E-005,3.163019E-005,,4421.1236944014,7424.4169055922,3237.5535989509
0.0906572342,0.0990309715,0.037820975,0.000018994,1.28746E-005,4.92731E-006,,4772.938109962,7691.9649169683,7675.7855665668
0.0862116814,0.0985776583,0.1052846114,1.788139E-005,1.303354E-005,1.358985E-005,,4821.3075918595,7563.3832657897,7747.2975330854
0.0919616222,0.0953626633,0.1052893003,0.000017643,0.000013272,1.335144E-005,,5212.3662983047,7185.2735586907,7885.9883488223
0.0861813227,0.0134630203,0.1053496202,1.827875E-005,0.0092553298,1.835823E-005,,4714.8367765848,1.4546235163,5738.5499680525
0.0919816494,0.0144156615,0.0270126661,0.000017643,0.0110549927,5.00679E-006,,5213.5014337155,1.303995572,5395.2065215438
0.0912527243,0.0089949767,0.0282230377,1.867612E-005,0.0072712898,5.00679E-006,,4886.0643602633,1.2370537955,5636.952560423
0.085921367,0.0085226695,0.0263183912,1.827875E-005,0.000013272,4.92731E-006,,4700.6150311154,642.1560545692,5341.3304947324
0.0905362765,0.0986740589,0.0246643225,1.970926E-005,1.358985E-005,5.00679E-006,,4593.5908547556,7260.8644620802,4926.174760675
0.0904496511,0.0980807145,0.1023050149,0.000018994,0.000013272,1.804033E-005,,4762.0092376491,7390.0700830925,5670.905960146
0.0903847218,0.0982976755,0.0391393503,1.859664E-005,0.000013272,0.0395509402,,4860.2716270251,7406.4173980332,0.9895934221
0.0897799333,0.0016009808,0.03825291,1.867612E-005,0.0003296534,0.0392077764,,4807.2047775448,4.8565573808,0.9756459943
0.0910604,0.0111255646,0.1056417624,0.000018994,0.0096396605,1.303354E-005,,4794.1640548784,1.1541448538,8105.3775420952
0.0910179615,0.0122223695,0.1052246888,0.000018994,0.0078276793,0.000013113,,4791.9297452197,1.5614295152,8024.4435560992
0.0907259782,0.0100447337,0.1052246888,2.034505E-005,0.0075809956,1.303354E-005,,4459.3637376168,1.3249887319,8073.377519845
0.0903586547,0.0090096792,0.1046435833,1.867612E-005,0.0073333581,0.000013272,,4838.1920147226,1.2285884587,7884.561382795
0.0910843213,0.0109842618,0.0312226613,1.398722E-005,0.0095829964,0.0314972401,,6511.967448142,1.1462241472,0.9912824511
0.0909220378,0.0100163619,0.0296530724,1.867612E-005,0.007773002,0.0296386878,,4868.3579758537,1.2886092009,1.0004853315
0.0913502375,0.0987020334,0.101726373,1.994768E-005,1.660982E-005,1.303354E-005,,4579.4918266184,5942.3903064573,7804.968798193
0.0904073715,0.1002123356,0.1014386813,1.827875E-005,1.629193E-005,1.335144E-005,,4946.0368745128,6151.0413793823,7597.5835775018
0.091547966,0.0953362783,0.1051632563,1.75635E-005,1.406669E-005,1.660982E-005,,5212.398781564,6777.4492983069,6331.3904858692
0.0905653636,0.0946017106,0.1053466002,1.970926E-005,1.502037E-005,1.398722E-005,,4595.0666620665,6298.2277154291,7531.6324623478
0.0903893312,0.0946936607,0.102845033,1.796086E-005,1.867612E-005,1.398722E-005,,5032.5725594432,5070.3069336672,7352.785828778
0.090939045,0.0989584128,0.102300326,1.859664E-005,1.605351E-005,1.660982E-005,,4890.0793342238,6164.2851189553,6159.0267697061
0.0904002984,0.0955733458,0.102461338,1.939137E-005,0.000015974,1.398722E-005,,4661.8830144544,5983.041598744,7325.3540045842
0.0899062951,0.0999290148,0.1015399297,1.827875E-005,1.398722E-005,1.406669E-005,,4918.6238194625,7144.3085073374,7218.4664409325
0.0913769404,0.0991536776,0.101663669,2.733866E-005,1.398722E-005,1.692771E-005,,3342.4074332831,7088.8766759942,6005.7544080091
0.0903903643,0.0987562339,0.1020317078,1.660982E-005,1.430511E-005,1.398722E-005,,5441.9833760992,6903.5634014698,7294.6380881977
0.0893933773,0.0989483198,0.1011970043,1.804033E-005,1.398722E-005,1.398722E-005,,4955.1963461866,7074.1948543027,7234.9619373971
0.0858442783,0.0955412388,0.1051470439,0.000015974,1.390775E-005,1.295407E-005,,5373.986689028,6869.6402207402,8116.9118169039
0.0910020669,0.0946499507,0.1051056385,1.390775E-005,1.398722E-005,1.295407E-005,,6543.2630677141,6766.8879634409,8113.7154963652
0.0905498664,0.0980431239,0.1053920587,1.63714E-005,1.398722E-005,1.303354E-005,,5530.9788014464,7009.4789300519,8086.2189926912
0.0859150092,0.0989079475,0.0267686049,0.000015974,1.907348E-005,6.27835E-006,,5378.4145513596,5185.6267204517,4263.6369284924
0.0911233425,0.0950146516,0.0239202976,1.63714E-005,0.000014623,6.99361E-006,,5566.0079473961,6497.6168782056,3420.3076265334
0.0858359337,0.0993525982,0.1018292904,1.565615E-005,1.660982E-005,1.295407E-005,,5482.569704557,5981.5577887057,7860.7951315687
0.0902503332,0.0982777278,0.1020076275,0.000015974,1.398722E-005,1.295407E-005,,5649.8126428881,7026.2516611593,7874.5620086969
0.0903807481,0.0981725852,0.1020830472,1.629193E-005,0.000018994,1.295407E-005,,5547.5777338842,5168.6076378816,7880.3840978164
0.0858732859,0.094126304,0.1021517913,1.565615E-005,1.470247E-005,1.303354E-005,,5484.9554916119,6402.0742086194,7837.6090647668
0.0927380721,0.0965729554,0.1022290389,1.430511E-005,1.565615E-005,1.295407E-005,,6482.8632614499,6168.3718819761,7891.6540415483
0.090821743,0.0119000276,0.0404725869,1.398722E-005,0.0090030034,0.0414836407,,6493.1947170346,1.3217841893,0.9756276519
0.0905927022,0.0990719795,0.0235503515,1.398722E-005,1.366933E-005,7.3115E-006,,6476.8197125662,7247.7568044667,3221.0013622376
0.0915598869,0.0958066781,0.0264573097,1.398722E-005,1.335144E-005,5.96046E-006,,6545.9674567212,7175.7561828537,4438.8033339709
0.0915367603,0.0955909093,0.0235043367,1.398722E-005,0.000013272,6.91413E-006,,6544.3140473947,7202.4711738131,3399.4640930963
0.0916577975,0.0952693621,0.0265760422,1.398722E-005,1.295407E-005,6.99361E-006,,6552.9674581511,7354.3961187488,3800.046352313
0.091663599,0.0945823193,0.0239876111,1.398722E-005,1.335144E-005,6.99361E-006,,6553.3822310652,7084.0537986914,3429.9326284995
0.0921630065,0.0033579667,0.0234636466,1.398722E-005,0.0001289845,6.91413E-006,,6589.0867849365,26.033888116,3393.5790287426
0.0916083654,0.0033563773,0.1053523223,1.398722E-005,0.000127236,1.295407E-005,,6549.4333663158,26.3791397469,8132.758450433
0.0916566849,0.0050822894,0.1038793723,1.398722E-005,7.295608E-005,0.000013272,,6552.8879126803,69.6623142307,7826.9805115446
0.0916163921,0.0003653367,0.1023817062,1.398722E-005,0.0002002716,1.335144E-005,,6550.0072301716,1.8242063777,7668.2145319157
0.0915142695,0.0125669638,0.1034909089,1.398722E-005,0.0098249912,0.000013272,,6542.7060924187,1.2790814311,7797.7110343913
0.0916480223,0.0003650188,0.10308671,1.398722E-005,0.000200669,1.335144E-005,,6552.2685944741,1.8190098848,7721.0181051632
0.0925257206,0.0149683952,0.1020863056,1.398722E-005,5.96046E-006,1.295407E-005,,6615.0186091303,2511.2818859618,7880.6356311183
0.0913627942,0.0132289728,0.1055970192,3.202756E-005,5.96046E-006,0.000013272,,2852.6304919888,2219.4550001174,7956.3997472868
0.0907823245,0.0092972914,0.1052712599,3.790855E-005,0.0006966591,1.295407E-005,,2394.7717459518,13.3455397294,8126.5007785198
0.0906116962,0.0989112854,0.102249066,0.000015974,1.772244E-005,1.295407E-005,,5672.4345400412,5581.132473858,7893.2000545003
0.0903290908,0.0991973082,0.1056116422,3.536542E-005,0.000017643,1.295407E-005,,2554.1642302,5622.4835285669,8152.7768647228
0.0909744104,0.0983860493,0.1055430571,1.398722E-005,2.002716E-005,1.295407E-005,,6504.1094920935,4912.631110452,8147.4823835289
0.0902813276,0.0091466109,0.1039140224,1.390775E-005,6.59624E-006,1.295407E-005,,6491.4402085168,1386.6400995112,8021.7277226385
0.0900653998,0.0086073081,0.1031073729,1.398722E-005,6.99361E-006,0.000013272,,6439.1208403099,1230.7389259624,7768.8128136312
0.0861593088,0.011108319,0.1052646637,1.406669E-005,0.000014623,1.28746E-005,,6125.0591823663,759.6470601108,8176.1502252497
0.0910037359,0.0101267497,0.1056224505,2.098083E-005,0.0081386566,1.303354E-005,,4337.4707225596,1.2442777912,8103.8958341326
0.0905325413,0.099306345,0.1020123959,1.398722E-005,1.366933E-005,1.303354E-005,,6472.5185755282,7264.9021554092,7826.9139351243
0.0899659793,0.098552386,0.1022513707,2.034505E-005,1.303354E-005,1.303354E-005,,4422.0082649097,7561.4442400146,7845.2493136938
0.0859193007,0.0958909988,0.1017679373,1.939137E-005,0.000013272,1.295407E-005,,4430.8009547546,7225.0819652862,7856.0589328296
0.0918533802,0.0949236552,0.1049156984,9.902318E-005,1.303354E-005,0.000013272,,927.5947328696,7283.0294141116,7905.0643883797
0.0904387633,0.0945613384,0.103225708,0.000044028,1.335144E-005,1.295407E-005,,2054.1211380223,7082.4823704409,7968.5927279998
0.0863310496,0.0952143669,0.1031574408,4.998842E-005,0.000013272,0.000013272,,1727.0209700567,7174.0999000901,7772.5852715047
0.0910030206,0.0987943808,0.1033666134,4.768371E-005,1.358985E-005,1.295407E-005,,1908.4718995229,7269.7182691494,7979.4700337423
0.091028293,0.0984396935,0.1029166381,5.634625E-005,2.066294E-005,1.295407E-005,,1615.5164357877,4764.0700427916,7944.733821108
0.0862295628,0.0985000134,0.1053090096,4.935264E-005,2.002716E-005,1.295407E-005,,1747.2127681518,4918.3215867852,8129.4148904553
0.0910589695,0.0959406694,0.1028776964,4.768371E-005,1.335144E-005,1.295407E-005,,1909.6452329318,7185.7918973534,7941.7276848126
0.0905266603,0.0955133438,0.10288469,2.034505E-005,1.358985E-005,0.000013272,,4449.5668617182,7028.2853607656,7752.0343611644
0.0863472621,0.0944685936,0.1028565566,4.831949E-005,1.93119E-005,1.303354E-005,,1787.0069005281,4891.7296376845,7891.6822728131
0.0903500716,0.0109417439,0.1025567849,6.969769E-005,0.0080049038,1.295407E-005,,1296.3137168535,1.3668801196,7916.9546667573
0.0917654037,0.0120499929,0.1049946149,1.398722E-005,0.0100742976,1.335144E-005,,6560.6606416429,1.1961124609,7863.9169190739
0.0906399886,0.0144150257,0.10445563,1.398722E-005,0.0117189884,1.303354E-005,,6480.2003957899,1.2300571692,8014.3713818349
0.0906912486,0.0120836894,0.1039450169,1.398722E-005,0.0099433263,1.295407E-005,,6483.8651690615,1.2152562426,8024.1203621719
0.0902760029,0.0098276138,0.1025276979,1.398722E-005,0.0075689952,1.303354E-005,,6454.1776621802,1.2984040332,7866.4505483545
0.0895806948,0.0149450302,0.1044933001,1.398722E-005,0.012645642,1.303354E-005,,6404.4674231191,1.1818324651,8017.2616280765
0.090988636,0.0149087111,0.1027073065,1.398722E-005,0.0124382973,1.295407E-005,,6505.1265376537,1.1986135068,7928.5743044464
0.0907619794,0.012597243,0.1019483407,1.390775E-005,0.0001176993,1.295407E-005,,6526.0002099549,107.0290391702,7869.9853196717
0.090416352,0.0149893761,0.1019910971,1.398722E-005,0.0124700069,1.295407E-005,,6464.2117554453,1.2020342997,7873.2859348452
0.0911739667,0.0108056068,0.1017392476,0.000015974,0.0078933239,1.295407E-005,,5707.6335554437,1.368955207,7853.8442072646
0.0908780098,0.0098019441,0.1013157368,1.398722E-005,0.0075806777,1.295407E-005,,6497.2174449247,1.2930168686,7821.1509409784
0.090490977,0.0097549756,0.1009856065,1.398722E-005,0.0075352987,1.303354E-005,,6469.5469836036,1.2945705366,7748.133393537
0.0903329055,0.0086019834,0.1048483849,1.398722E-005,0.0059320132,1.295407E-005,,6458.2458451358,1.4500951202,8093.8565910173
0.0911653837,0.0149480502,0.1019982497,1.398722E-005,0.0127650102,1.295407E-005,,6517.7629042798,1.171017489,7873.8380817766
0.0896050135,0.0975090663,0.1042590141,1.398722E-005,2.368291E-005,1.28746E-005,,6406.2060595315,4117.2755484862,8098.0390940301
0.0902329286,0.0103807449,0.1028454304,1.398722E-005,0.0086466471,1.303354E-005,,6451.0981159945,1.2005514709,7890.8286137151
0.0906628768,0.1000496546,0.1027247111,1.398722E-005,3.234545E-005,1.295407E-005,,6481.8367595562,3093.1600778471,7929.9178636521
0.0914453665,0.0990943114,0.1014253298,1.398722E-005,3.163019E-005,1.295407E-005,,6537.7799548445,3132.902818162,7829.6110674097
0.0900595983,0.0965400537,0.1018973192,1.390775E-005,1.430511E-005,1.295407E-005,,6475.4973507577,6748.6411275411,7866.0466671865
0.0903058847,0.0043576558,0.1052343845,1.398722E-005,0.0019156933,1.295407E-005,,6456.3140259466,2.2747147915,8123.6541511664
0.0915288925,0.0148649216,0.1019946734,3.560384E-005,5.00679E-006,0.000013272,,2570.7590111067,2968.9524745396,7684.9744431117
0.0917593638,0.0136987368,0.1013929844,4.863739E-005,4.92731E-006,1.303354E-005,,1886.6013124882,2780.1654087119,7779.3895127494
0.091272672,0.0113503138,0.1019673347,1.398722E-005,4.601478E-005,0.000013272,,6525.4333605963,246.6666975263,7682.9145612253
0.0901854038,0.0043656826,0.1056636175,1.398722E-005,0.0019073486,1.295407E-005,,6447.7003879256,2.2888750024,8156.7891365417
0.0912396113,0.0161336263,0.1051186721,1.390775E-005,0.0133299033,1.295407E-005,,6560.3430677141,1.2103333356,8114.7216318887
0.0905969143,0.0995359421,0.1046299934,1.398722E-005,1.366933E-005,1.295407E-005,,6477.1208496041,7281.6986692106,8076.9976872134
0.089997371,0.0985743999,0.1052882671,1.398722E-005,1.366933E-005,1.295407E-005,,6434.2572026464,7211.3556363041,8127.8136624243
0.0854212443,0.0017836889,0.1051737467,1.398722E-005,0.0002773603,1.303354E-005,,6107.0923528764,6.4309455557,8069.4689807988
0.0912790298,0.0961353779,0.1018139521,1.398722E-005,1.366933E-005,1.303354E-005,,6525.8879062459,7032.9253796638,7811.6883149168
0.0857636134,0.0948453744,0.1020810604,1.398722E-005,1.629193E-005,1.303354E-005,,6131.5696314207,5821.6168630727,7832.1822313815
0.0910953681,0.0017726421,0.1046007474,1.398722E-005,0.0002779961,1.295407E-005,,6512.7572212348,6.3765009116,8074.7400176161
0.0897556941,0.0159063339,0.1040327549,1.366933E-005,5.64257E-006,1.295407E-005,,6566.2101997684,2818.9874330314,8030.8933709637
0.0896459421,0.0033836365,0.0268803438,1.398722E-005,5.00679E-006,0.026727279,,6409.1321971057,675.8095446384,1.0057269103
0.0859880447,0.0032059352,0.0267013709,1.390775E-005,0.0003872712,0.0266246001,,6182.7430554907,8.2782681203,1.0028834529
0.0912919839,0.0154099464,0.1021815141,1.398722E-005,0.013620615,3.202756E-005,,6526.8140431051,1.1313693574,3190.4245624706
0.0913019975,0.0142896175,0.1018043359,1.398722E-005,0.0117693742,3.163019E-005,,6527.5299523422,1.2141357115,3218.5812323606
0.0858586629,0.0120303631,0.0409127076,1.398722E-005,0.0086077054,0.0415607293,,6138.3650875585,1.3976271816,0.9844078362
0.0904825528,0.010989666,0.0276957353,1.398722E-005,0.0086296399,0.027768294,,6468.9447109576,1.2734790856,0.997386994
0.0911307335,0.0102863312,0.0248527527,1.398722E-005,0.0069853465,0.0247780482,,6515.2856307401,1.4725584785,1.0030149465
0.0909952323,0.0092930794,0.027417024,1.398722E-005,5.32468E-006,0.0271200339,,6505.5981288634,1745.2841053359,1.010950948
0.0856886705,0.0991020203,0.1048206488,1.398722E-005,1.66893E-005,1.28746E-005,,6126.2116753722,5938.0573337408,8141.6625619437
0.0911783377,0.0986349583,0.1046459675,1.398722E-005,2.431869E-005,0.000013272,,6518.689041139,4055.932217566,7884.7410239332
0.0924843152,0.0985123316,0.029178381,1.398722E-005,1.605351E-005,0.0291510423,,6612.0583811508,6136.4979770779,1.0009378279
0.0927037398,0.0988665422,0.0273207029,1.398722E-005,1.398722E-005,0.0266846021,,6627.7458851723,7068.3482621994,1.0238377461
0.0917046865,0.0980287393,0.1015737057,1.398722E-005,2.630551E-005,1.358985E-005,,6556.3197318695,3726.5477571049,7474.2330246471
0.090618372,0.0952033202,0.1021347046,1.398722E-005,1.494089E-005,1.295407E-005,,6478.6549407245,6371.9979318501,7884.3718290854
0.090263923,0.0950233936,0.1014333566,1.398722E-005,1.629193E-005,0.000013272,,6453.3140252316,5832.5436967873,7642.6810056691
0.090977033,0.0111063321,0.028331995,1.398722E-005,0.0002633731,0.0265436967,,6504.2969918254,42.1695847012,1.0673718627
0.0901700656,0.0109146436,0.0272123019,1.398722E-005,0.0002616247,0.0266393026,,6446.6037968946,41.7187126672,1.0215095466
0.0909996827,0.0128060182,0.1047160625,1.398722E-005,0.0096356869,1.28746E-005,,6505.9163107465,1.3290197536,8133.5391033508
0.0904939175,0.0975503127,0.1058402856,1.398722E-005,1.303354E-005,1.303354E-005,,6469.7572112257,7484.5600404802,8120.6092596486
0.0898179213,0.0958780448,0.1041753292,1.398722E-005,0.000013272,1.303354E-005,,6421.4276546733,7224.1059165338,7992.8652691441
0.090193669,0.0945693652,0.0279240608,1.398722E-005,1.335144E-005,0.0279836655,,6448.2912973414,7083.0835610241,0.9978700203
0.0857593218,0.1005620162,0.1036580404,1.390775E-005,1.398722E-005,1.335144E-005,,6166.2973406914,7189.5641993191,7763.8097733278
0.0905624231,0.0995128949,0.1012806892,1.398722E-005,1.303354E-005,1.303354E-005,,6474.6549400095,7635.1394126231,7770.7736524383
0.0901846886,0.0995719433,0.0278862317,1.398722E-005,1.398722E-005,0.0279949506,,6447.6492512451,7118.7800921127,0.9961164829
0.0857103666,0.0992087523,0.02719299,1.390775E-005,1.398722E-005,0.0273849964,,6162.7773406914,7092.8141767985,0.9929886268
0.0900863012,0.0152229468,0.0265689691,1.398722E-005,5.64257E-006,0.0267306169,,6440.6151586949,2697.8746918514,0.9939527101
0.0913526217,0.014298598,0.105045716,1.398722E-005,5.32468E-006,2.40008E-005,,6531.1492712633,2685.3440901613,4376.758939702
0.0910519759,0.013102293,0.1056593259,1.398722E-005,6.35782E-006,1.303354E-005,,6509.6549478739,2060.8153439387,8106.7251038475
0.0904010932,0.0995126565,0.1046043237,1.398722E-005,1.430511E-005,1.295407E-005,,6463.1208460295,6956.4411961879,8075.0160914678
0.0911780198,0.0993705591,0.1025253932,1.398722E-005,1.430511E-005,2.161661E-005,,6518.6663139638,6946.5078597788,4742.8987783006
0.0901979605,0.0023183028,0.1027938525,1.398722E-005,4.92731E-006,0.000013272,,6448.5981152795,470.5006971349,7745.1900457807
0.0912443797,0.0946899255,0.1027350426,1.398722E-005,1.565615E-005,1.295407E-005,,6523.4106327062,6048.0977449756,7930.7154099059
0.0904575984,0.0950593154,0.10232536,1.398722E-005,1.502037E-005,1.303354E-005,,6467.1606194798,6328.6933251311,7850.9261474626
0.0900836786,0.0941093763,0.1019293467,1.398722E-005,1.502037E-005,1.303354E-005,,6440.427658963,6265.4499369856,7820.5419801528
0.0911639531,0.0036930243,0.1014846961,1.398722E-005,0.0019710064,1.295407E-005,,6517.6606316337,1.8736744481,7834.1938919583
0.0904506048,0.0984097322,0.1032916705,1.398722E-005,3.266334E-005,0.000023365,,6466.6606194798,3012.8496406063,4420.7824551402
0.09141167,0.0990521113,0.1059310436,0.000015974,3.369649E-005,1.303354E-005,,5722.5141567193,2939.5379548434,8127.5726794102
0.0901707013,0.0962866942,0.1056164106,1.494089E-005,3.234545E-005,0.000013113,,6035.1626536304,2976.8234543035,8054.3162879337
0.0862932205,0.0958706538,0.1051634153,1.502037E-005,2.964337E-005,1.303354E-005,,5745.0795499711,3234.1347754996,8068.6762974603
0.0906272729,0.0950800578,0.1024290721,1.398722E-005,3.004074E-005,1.28746E-005,,6479.2913044908,3165.0371385658,7955.9032560235
0.0913276672,0.0951869488,0.1024066607,1.565615E-005,2.892812E-005,1.295407E-005,,5833.3413533979,3290.464391395,7905.3657043694
0.0910684268,0.1001697381,0.1018806299,1.438458E-005,1.827875E-005,1.28746E-005,,6330.9757226141,5480.1197089517,7913.3044793625
0.091201067,0.0993933678,0.1023614407,1.470247E-005,1.303354E-005,1.303354E-005,,6203.1119240509,7625.9686746655,7853.6944414181
0.0901210308,0.0989102523,0.1015044053,1.502037E-005,0.000013272,1.295407E-005,,5999.9208275162,7452.5731127882,7835.7153643604
0.0911003749,0.098399957,0.1023669243,1.398722E-005,1.692771E-005,1.303354E-005,,6513.1151758534,5812.951487236,7854.1151736213
0.0900640488,0.0945653915,0.106304725,1.406669E-005,0.000015974,1.366933E-005,,6402.6468742824,5919.9420772704,7776.8789699276
0.0903487206,0.0993536313,0.1059440772,1.398722E-005,1.660982E-005,1.358985E-005,,6459.3765272871,5981.6199892594,7795.8238810583
0.0918050607,0.0988523165,0.105916659,1.398722E-005,1.692771E-005,1.358985E-005,,6563.4958698012,5839.6745058841,7793.8063356108
0.090697368,0.095755736,0.1086447239,1.406669E-005,1.772244E-005,0.000013272,,6447.6694929653,5403.0785845516,8186.0346090555
0.0904299418,0.1021659374,0.1067860126,1.390775E-005,0.000013272,1.358985E-005,,6502.1259233161,7697.8786418886,7857.7771380847
0.0901709398,0.0984223684,0.1019126574,1.406669E-005,1.63714E-005,1.335144E-005,,6410.2457479336,6011.8480007819,7633.0835782507
0.0913159847,0.1019026438,0.1014740467,1.406669E-005,1.335144E-005,1.335144E-005,,6491.6469133819,7632.3335782507,7600.2323869186
0.0903460979,0.1017063459,0.0406600634,1.390775E-005,1.700719E-005,0.0409496625,,6496.0973514767,5980.1969561109,0.9929279246
0.0861450036,0.1020696163,0.105679671,1.398722E-005,1.335144E-005,0.000013272,,6158.8366830578,7644.8395311667,7962.6272954409
0.0903712908,0.1006760597,0.1055070559,1.398722E-005,1.732508E-005,0.000013113,,6460.9901638782,5811.0011451607,8045.9768924321
0.091789643,0.0998764038,0.0313123862,1.398722E-005,1.700719E-005,0.0316376686,,6562.3935964402,5872.5988126198,0.9897185088
0.091855367,0.0961440404,0.0278490384,1.398722E-005,0.000018994,0.0273646514,,6567.092461547,5061.8084554025,1.0177011968
0.0860849222,0.0954113007,0.0265923341,1.398722E-005,1.66893E-005,0.0268418789,,6154.541227635,5716.9144691509,0.9907031553
0.0907800992,0.0951646964,0.0247676373,1.398722E-005,1.867612E-005,0.0245607694,,6490.2174434949,5095.5282130336,1.0084226946
0.0861216386,0.0144610405,0.1024560134,1.406669E-005,0.0121526718,1.335144E-005,,6122.3812147705,1.1899474219,7673.7800087481
0.0904750029,0.0159219901,0.1025118828,1.382827E-005,0.0130677223,1.295407E-005,,6542.7564633899,1.2184212122,7913.4884078903
0.0860886574,0.0101660093,0.1063029766,1.398722E-005,0.0071009795,1.303354E-005,,6154.8082728376,1.4316347891,8156.1092842006
0.0912123521,0.0041439533,0.1061345736,1.406669E-005,0.00264136,1.295407E-005,,6484.279678446,1.5688711053,8193.1449814614
0.0912323793,0.0042023659,0.0305830638,1.398722E-005,0.0011587143,0.0295476913,,6522.5526780876,3.6267489805,1.0350407214
0.0904153983,0.0025393168,0.1034390132,1.406669E-005,0.0001259645,1.303354E-005,,6427.6242861683,20.1589909314,7936.3713281273
0.0861023267,0.0033653577,0.1030156612,1.366933E-005,0.000074625,2.66234E-005,,6298.9427214063,45.0969146939,3869.3653413914
0.0914050738,0.0931134224,0.1025006771,1.406669E-005,1.772244E-005,1.303354E-005,,6497.9802497958,5253.9843492205,7864.3773756017
0.0860946973,0.0144476096,0.1026396751,1.398722E-005,0.011256059,1.303354E-005,,6155.2400913119,1.283540675,7875.0420177481
0.0912556648,0.0033843517,0.0279536247,1.390775E-005,0.0002573331,0.0268770854,,6561.4973536338,13.1516373078,1.0400541705
0.0903813044,0.0146466891,0.0286422571,1.398722E-005,0.0132189592,0.0270243486,,6461.7060731153,1.1080062281,1.0598685469
0.0918390751,0.0135456721,0.0242456595,1.398722E-005,0.0108379523,0.0230563482,,6565.9276882754,1.2498368444,1.0515828154
0.0912659963,0.0035420259,0.0407640139,1.398722E-005,0.0002566179,0.0414743423,,6524.9560877716,13.8027255001,0.9828730637
0.0919169585,0.0012239615,0.0282546679,1.398722E-005,0.0002846718,0.0282487075,,6571.495871946,4.2995533663,1.0002109994
0.0863159498,0.0033767223,0.0279170672,1.398722E-005,0.0002872944,0.0272473494,,6171.0582767698,11.7535272705,1.0245791901
0.0911903381,0.0022219817,0.0266450246,1.398722E-005,0.000921011,0.0266696612,,6519.5469957576,2.4125463782,0.9990762316
0.0900256634,0.0133384069,0.0386069616,1.398722E-005,0.0113182863,0.039645354,,6436.2799305366,1.1784829068,0.9738079677
