(17152,95),2.18,8454,8454
(23121,238),7.92,21883,21883
(3524,252),6.85,21780,21780
(3564,243),5.30,21875,21875
(14481,245),7.12,21895,21895
(10550,246),6.31,21823,21823
(23868,207),10.50,22052,22052
(5072,183),5.03,22053,22053
(990,249),5.77,21834,21834
(23077,207),8.16,22052,22052
(18068,250),7.06,21768,21768
(3594,95),1.81,8455,8455
(3095,175),6.30,22109,22109
(12859,187),9.34,21988,21988
(22707,222),6.22,21894,21894
(12174,123),0.91,7878,7878
(20827,215),8.07,21997,21997
(12463,231),6.42,21972,21972
(2946,243),6.46,21875,21875
(13725,222),9.44,21894,21894
(9055,207),7.86,22052,22052
(14363,249),6.01,21834,21834
(1057,63),1.11,8414,8414
(10204,175),8.33,22109,22109
(10892,222),6.10,21894,21894
(9892,187),6.54,21989,21989
(17298,246),7.25,21822,21822
(2727,246),5.51,21820,21820
(22138,123),2.78,7866,7866
(4941,159),7.98,22104,22104
(1822,126),1.06,7322,7322
(5048,243),5.70,21875,21875
