DGraph fileName=experiments/graphs/synthetic/PA/exp/V25kD5L8exp.edge
DGraph |V|=25000,|E|=124985,|L|=8
DGraph size(byte)=1999760, time(s)=0.017427
LandmarkedIndex::determineLandmarks noOfLandmarks=500 ,method=1
LandmarkedIndex2(o)-k=500-m=1-b=0-Index initialized
LandmarkedIndex2(o)-k=500-m=1-b=0::buildIndex (landmarks) (o) i=25 5% , ,roundNo=24625,size=25870868,time(s)=5.64917
(8946,156),4.68,23894,23894
(12902,228),5.49,23833,23833
(18997,150),5.67,23935,23935
arr[i]=6
(16551,207),5.90,24421,24421
(1837,238),18.16,24365,24365
(8227,175),5.45,24455,24455
(21230,238),6.55,24366,24366
(425,175),6.77,24455,24455
(7580,237),6.86,24389,24389
(21783,159),6.12,24438,24438
(10025,221),6.21,24373,24373
(3138,95),3.38,15818,15818
(5524,237),6.53,24389,24389
(20817,249),4.99,24339,24339
(22335,245),5.87,24373,24373
(19586,207),5.91,24421,24421
(19297,189),5.81,24403,24403
(5128,175),5.54,24455,24455
(24824,243),4.90,24389,24389
(16015,219),5.99,24374,24374
(19327,215),5.89,24413,24413
(8730,221),5.55,24373,24373
(10570,245),7.61,24373,24373
(561,219),6.29,24374,24374
(12636,238),6.27,24365,24365
(602,123),2.77,15228,15228
(8540,221),11.18,24373,24373
(21072,235),14.80,24384,24384
(9799,183),5.96,24442,24442
(570,235),4.98,24384,24384
(5377,252),6.20,24305,24305
(2551,219),5.51,24374,24374
(16209,245),5.86,24373,24373
(11503,222),5.58,24342,24342
(3610,222),5.70,24342,24342
(1690,250),6.68,24314,24314
(13707,231),5.42,24433,24433
(7885,126),2.73,14948,14948
(12699,252),5.11,24305,24305
(13191,215),6.79,24413,24413
(15075,238),5.87,24365,24365
(20128,237),7.77,24389,24389
(23738,250),5.74,24314,24314
(19862,215),5.45,24413,24413
(20740,175),6.46,24455,24455
(16561,111),2.92,15622,15622
(16421,246),7.30,24344,24344
(22277,222),6.44,24342,24342
(16683,190),7.99,24376,24376
(21241,243),9.22,24389,24389
(7570,235),6.94,24384,24384
(12787,95),2.73,15819,15819
(18343,243),5.42,24389,24389
(24970,245),5.66,24373,24373
(511,189),4.75,24403,24403
(22227,245),6.09,24373,24373
(17721,222),6.30,24342,24342
(11734,190),5.46,24376,24376
(17268,190),5.18,24376,24376
(6503,237),5.47,24389,24389
(4963,123),2.48,15228,15228
(22160,231),7.32,24433,24433
(21241,222),9.17,24342,24342
(4382,222),5.08,24342,24342
(2624,249),5.26,24339,24339
(10849,187),6.67,24417,24417
(23678,245),5.99,24373,24373
(15555,245),5.94,24373,24373
(12961,231),5.82,24433,24433
(24150,189),5.65,24403,24403
(17325,119),3.13,15487,15487
(18484,245),5.64,24373,24373
(21519,238),7.56,24365,24365
(8689,231),5.27,24433,24433
(24200,187),6.63,24417,24417
(14156,119),2.48,15486,15486
(3121,219),7.48,24374,24374
(17493,175),5.70,24455,24455
(9926,249),5.66,24339,24339
(13014,126),2.60,14946,14946
(15775,219),10.67,24374,24374
(11446,207),5.43,24421,24421
(7304,111),3.49,15623,15623
(9455,111),2.62,15622,15622
(12414,187),6.10,24417,24417
(3439,246),5.54,24344,24344
(6591,235),5.83,24384,24384
(2425,159),9.10,24438,24438
(6615,246),7.15,24344,24344
(6183,125),2.26,15255,15255
(13494,231),6.79,24433,24433
(698,250),6.53,24314,24314
(12109,238),5.47,24365,24365
(2963,243),6.39,24389,24389
(7750,250),5.66,24314,24314
(11449,235),5.87,24384,24384
(22910,231),5.43,24433,24433
(23538,159),5.36,24438,24438
(7288,249),5.59,24339,24339
(15851,126),2.53,14947,14947
(14487,111),2.70,15623,15623
(14319,245),5.63,24373,24373
(23536,245),4.95,24373,24373
